,cell_line,compound,concentration,well_tech,replicate,TimePoint,siRNA,obj_cell_count,AnVPos_0,AnVPos_0.1,PIPos_0,PIPos_0.1,REP_si_conc
4149,HepG2,NIT,20,4,R1,17,siKEAP1,461,0.299349241,0.295010846,0.054229935,0.052060738,R1_siKEAP1_20
4150,HepG2,NIT,20,4,R1,17,siNFE2L2,558,0.259856631,0.259856631,0.034050179,0.034050179,R1_siNFE2L2_20
4151,HepG2,NIT,20,4,R1,17,mock,747,0.228915663,0.224899598,0.010709505,0.009370817,R1_mock_20
4152,HepG2,NIT,20,4,R1,17,siKinasePool,666,0.172672673,0.171171171,0.021021021,0.021021021,R1_siKinasePool_20
4153,HepG2,NIT,20,4,R1,18,siGCLC,560,0.298214286,0.298214286,0.035714286,0.035714286,R1_siGCLC_20
4154,HepG2,NIT,20,4,R1,18,siGCLM,538,0.364312268,0.364312268,0.033457249,0.033457249,R1_siGCLM_20
4155,HepG2,NIT,20,4,R1,18,siKEAP1,464,0.331896552,0.329741379,0.043103448,0.043103448,R1_siKEAP1_20
4156,HepG2,NIT,20,4,R1,18,siNFE2L2,543,0.26519337,0.26335175,0.031307551,0.031307551,R1_siNFE2L2_20
4157,HepG2,NIT,20,4,R1,18,mock,732,0.269125683,0.265027322,0.012295082,0.012295082,R1_mock_20
4158,HepG2,NIT,20,4,R1,18,siKinasePool,689,0.165457184,0.165457184,0.013062409,0.013062409,R1_siKinasePool_20
4159,HepG2,NIT,20,4,R1,19,siGCLC,561,0.315508021,0.308377897,0.04456328,0.04456328,R1_siGCLC_20
4160,HepG2,NIT,20,4,R1,19,siGCLM,541,0.356746765,0.356746765,0.033271719,0.033271719,R1_siGCLM_20
4161,HepG2,NIT,20,4,R1,19,siKEAP1,484,0.314049587,0.314049587,0.041322314,0.039256198,R1_siKEAP1_20
4162,HepG2,NIT,20,4,R1,19,siNFE2L2,577,0.289428076,0.284228769,0.027729636,0.027729636,R1_siNFE2L2_20
4163,HepG2,NIT,20,4,R1,19,mock,722,0.264542936,0.263157895,0.012465374,0.012465374,R1_mock_20
4164,HepG2,NIT,20,4,R1,19,siKinasePool,678,0.194690265,0.194690265,0.026548673,0.026548673,R1_siKinasePool_20
4165,HepG2,NIT,20,4,R1,20,siGCLC,582,0.33161512,0.33161512,0.041237113,0.041237113,R1_siGCLC_20
4166,HepG2,NIT,20,4,R1,20,siGCLM,546,0.364468864,0.360805861,0.032967033,0.032967033,R1_siGCLM_20
4167,HepG2,NIT,20,4,R1,20,siKEAP1,482,0.323651452,0.321576763,0.060165975,0.060165975,R1_siKEAP1_20
4168,HepG2,NIT,20,4,R1,20,siNFE2L2,588,0.295918367,0.295918367,0.030612245,0.030612245,R1_siNFE2L2_20
4169,HepG2,NIT,20,4,R1,20,mock,730,0.276712329,0.276712329,0.008219178,0.008219178,R1_mock_20
4170,HepG2,NIT,20,4,R1,20,siKinasePool,699,0.217453505,0.217453505,0.025751073,0.025751073,R1_siKinasePool_20
4171,HepG2,NIT,20,4,R1,21,siGCLC,593,0.355817875,0.350758853,0.048903879,0.048903879,R1_siGCLC_20
4172,HepG2,NIT,20,4,R1,21,siGCLM,533,0.407129456,0.407129456,0.037523452,0.037523452,R1_siGCLM_20
4173,HepG2,NIT,20,4,R1,21,siKEAP1,492,0.337398374,0.337398374,0.052845528,0.050813008,R1_siKEAP1_20
4174,HepG2,NIT,20,4,R1,21,siNFE2L2,613,0.306688418,0.306688418,0.037520392,0.03588907,R1_siNFE2L2_20
4175,HepG2,NIT,20,4,R1,21,mock,733,0.321964529,0.319236016,0.010914052,0.010914052,R1_mock_20
4176,HepG2,NIT,20,4,R1,21,siKinasePool,704,0.224431818,0.21875,0.022727273,0.021306818,R1_siKinasePool_20
4177,HepG2,NIT,20,4,R1,22,siGCLC,616,0.352272727,0.347402597,0.048701299,0.047077922,R1_siGCLC_20
4178,HepG2,NIT,20,4,R1,22,siGCLM,552,0.405797101,0.403985507,0.025362319,0.025362319,R1_siGCLM_20
4179,HepG2,NIT,20,4,R1,22,siKEAP1,486,0.351851852,0.349794239,0.049382716,0.049382716,R1_siKEAP1_20
4180,HepG2,NIT,20,4,R1,22,siNFE2L2,588,0.294217687,0.292517007,0.027210884,0.027210884,R1_siNFE2L2_20
4181,HepG2,NIT,20,4,R1,22,mock,712,0.338483146,0.338483146,0.015449438,0.015449438,R1_mock_20
4182,HepG2,NIT,20,4,R1,22,siKinasePool,735,0.232653061,0.231292517,0.017687075,0.017687075,R1_siKinasePool_20
4183,HepG2,NIT,20,4,R1,23,siGCLC,616,0.381493506,0.378246753,0.047077922,0.047077922,R1_siGCLC_20
4184,HepG2,NIT,20,4,R1,23,siGCLM,554,0.393501805,0.391696751,0.030685921,0.030685921,R1_siGCLM_20
4185,HepG2,NIT,20,4,R1,23,siKEAP1,484,0.365702479,0.365702479,0.041322314,0.041322314,R1_siKEAP1_20
4186,HepG2,NIT,20,4,R1,23,siNFE2L2,576,0.335069444,0.333333333,0.029513889,0.029513889,R1_siNFE2L2_20
4187,HepG2,NIT,20,4,R1,23,mock,742,0.363881402,0.359838275,0.010781671,0.010781671,R1_mock_20
4188,HepG2,NIT,20,4,R1,23,siKinasePool,715,0.262937063,0.262937063,0.01958042,0.01958042,R1_siKinasePool_20
4189,HepG2,NIT,20,4,R1,24,siGCLC,639,0.363067293,0.359937402,0.045383412,0.045383412,R1_siGCLC_20
4190,HepG2,NIT,20,4,R1,24,siGCLM,541,0.410351201,0.410351201,0.029574861,0.029574861,R1_siGCLM_20
4191,HepG2,NIT,20,4,R1,24,siKEAP1,519,0.360308285,0.356454721,0.048169557,0.048169557,R1_siKEAP1_20
4192,HepG2,NIT,20,4,R1,24,siNFE2L2,577,0.320623917,0.318890815,0.043327556,0.039861352,R1_siNFE2L2_20
4193,HepG2,NIT,20,4,R1,24,mock,748,0.343582888,0.342245989,0.012032086,0.012032086,R1_mock_20
4194,HepG2,NIT,20,4,R1,24,siKinasePool,728,0.259615385,0.256868132,0.023351648,0.023351648,R1_siKinasePool_20
4195,HepG2,NIT,20,4,R1,25,siGCLC,636,0.397798742,0.396226415,0.045597484,0.044025157,R1_siGCLC_20
4196,HepG2,NIT,20,4,R1,25,siGCLM,552,0.425724638,0.425724638,0.02173913,0.02173913,R1_siGCLM_20
4197,HepG2,NIT,20,4,R1,25,siKEAP1,516,0.381782946,0.379844961,0.03875969,0.03875969,R1_siKEAP1_20
4198,HepG2,NIT,20,4,R1,25,siNFE2L2,592,0.317567568,0.3125,0.035472973,0.035472973,R1_siNFE2L2_20
4199,HepG2,NIT,20,4,R1,25,mock,763,0.338138925,0.336828309,0.01310616,0.01310616,R1_mock_20
4200,HepG2,NIT,20,4,R1,25,siKinasePool,732,0.25136612,0.25136612,0.016393443,0.016393443,R1_siKinasePool_20
4201,HepG2,NIT,20,4,R1,26,siGCLC,635,0.362204724,0.360629921,0.044094488,0.042519685,R1_siGCLC_20
4202,HepG2,NIT,20,4,R1,26,siGCLM,571,0.439579685,0.439579685,0.024518389,0.024518389,R1_siGCLM_20
4203,HepG2,NIT,20,4,R1,26,siKEAP1,493,0.387423935,0.385395538,0.040567951,0.036511156,R1_siKEAP1_20
4204,HepG2,NIT,20,4,R1,26,siNFE2L2,606,0.351485149,0.346534653,0.02970297,0.02970297,R1_siNFE2L2_20
4205,HepG2,NIT,20,4,R1,26,mock,752,0.364361702,0.361702128,0.013297872,0.013297872,R1_mock_20
4206,HepG2,NIT,20,4,R1,26,siKinasePool,718,0.272980501,0.271587744,0.020891365,0.019498607,R1_siKinasePool_20
4207,HepG2,NIT,20,4,R1,27,siGCLC,639,0.397496088,0.397496088,0.051643192,0.050078247,R1_siGCLC_20
4208,HepG2,NIT,20,4,R1,27,siGCLM,579,0.438687392,0.435233161,0.034542314,0.034542314,R1_siGCLM_20
4209,HepG2,NIT,20,4,R1,27,siKEAP1,512,0.3984375,0.3984375,0.04296875,0.04296875,R1_siKEAP1_20
4210,HepG2,NIT,20,4,R1,27,siNFE2L2,597,0.341708543,0.341708543,0.033500838,0.033500838,R1_siNFE2L2_20
4211,HepG2,NIT,20,4,R1,27,mock,764,0.380890052,0.378272251,0.022251309,0.022251309,R1_mock_20
4212,HepG2,NIT,20,4,R1,27,siKinasePool,733,0.263301501,0.261937244,0.016371078,0.016371078,R1_siKinasePool_20
4213,HepG2,NIT,20,4,R1,28,siGCLC,647,0.395672334,0.395672334,0.051004637,0.051004637,R1_siGCLC_20
4214,HepG2,NIT,20,4,R1,28,siGCLM,563,0.410301954,0.406749556,0.042628774,0.042628774,R1_siGCLM_20
4215,HepG2,NIT,20,4,R1,28,siKEAP1,538,0.388475836,0.384758364,0.039033457,0.039033457,R1_siKEAP1_20
4216,HepG2,NIT,20,4,R1,28,siNFE2L2,603,0.346600332,0.344941957,0.023217247,0.023217247,R1_siNFE2L2_20
4217,HepG2,NIT,20,4,R1,28,mock,720,0.368055556,0.368055556,0.019444444,0.019444444,R1_mock_20
4218,HepG2,NIT,20,4,R1,28,siKinasePool,725,0.297931034,0.291034483,0.020689655,0.020689655,R1_siKinasePool_20
4219,HepG2,NIT,20,4,R1,29,siGCLC,643,0.388802488,0.387247278,0.045101089,0.045101089,R1_siGCLC_20
4220,HepG2,NIT,20,4,R1,29,siGCLM,592,0.412162162,0.408783784,0.023648649,0.023648649,R1_siGCLM_20
4221,HepG2,NIT,20,4,R1,29,siKEAP1,533,0.384615385,0.382739212,0.037523452,0.037523452,R1_siKEAP1_20
4222,HepG2,NIT,20,4,R1,29,siNFE2L2,610,0.378688525,0.378688525,0.031147541,0.029508197,R1_siNFE2L2_20
4223,HepG2,NIT,20,4,R1,29,mock,750,0.393333333,0.389333333,0.029333333,0.029333333,R1_mock_20
4224,HepG2,NIT,20,4,R1,29,siKinasePool,704,0.305397727,0.302556818,0.026988636,0.025568182,R1_siKinasePool_20
4225,HepG2,NIT,20,4,R1,30,siGCLC,633,0.401263823,0.398104265,0.05371248,0.05371248,R1_siGCLC_20
4226,HepG2,NIT,20,4,R1,30,siGCLM,595,0.41512605,0.41512605,0.026890756,0.026890756,R1_siGCLM_20
4227,HepG2,NIT,20,4,R1,30,siKEAP1,539,0.40445269,0.40445269,0.040816327,0.040816327,R1_siKEAP1_20
4228,HepG2,NIT,20,4,R1,30,siNFE2L2,614,0.390879479,0.390879479,0.026058632,0.026058632,R1_siNFE2L2_20
4229,HepG2,NIT,20,4,R1,30,mock,750,0.424,0.421333333,0.021333333,0.021333333,R1_mock_20
4230,HepG2,NIT,20,4,R1,30,siKinasePool,703,0.304409673,0.301564723,0.015647226,0.015647226,R1_siKinasePool_20
4231,HepG2,NIT,20,4,R1,31,siGCLC,637,0.390894819,0.390894819,0.054945055,0.054945055,R1_siGCLC_20
4232,HepG2,NIT,20,4,R1,31,siGCLM,621,0.452495974,0.452495974,0.028985507,0.028985507,R1_siGCLM_20
4233,HepG2,NIT,20,4,R1,31,siKEAP1,556,0.435251799,0.435251799,0.052158273,0.052158273,R1_siKEAP1_20
4234,HepG2,NIT,20,4,R1,31,siNFE2L2,629,0.384737679,0.381558029,0.031796502,0.031796502,R1_siNFE2L2_20
4235,HepG2,NIT,20,4,R1,31,mock,765,0.40130719,0.4,0.019607843,0.019607843,R1_mock_20
4236,HepG2,NIT,20,4,R1,31,siKinasePool,704,0.350852273,0.346590909,0.014204545,0.014204545,R1_siKinasePool_20
4237,HepG2,NIT,20,4,R1,32,siGCLC,630,0.387301587,0.385714286,0.050793651,0.050793651,R1_siGCLC_20
4238,HepG2,NIT,20,4,R1,32,siGCLM,665,0.415037594,0.413533835,0.033082707,0.033082707,R1_siGCLM_20
4239,HepG2,NIT,20,4,R1,32,siKEAP1,581,0.428571429,0.423407917,0.046471601,0.046471601,R1_siKEAP1_20
4240,HepG2,NIT,20,4,R1,32,siNFE2L2,649,0.37596302,0.37596302,0.038520801,0.038520801,R1_siNFE2L2_20
4241,HepG2,NIT,20,4,R1,32,mock,729,0.425240055,0.422496571,0.021947874,0.021947874,R1_mock_20
4242,HepG2,NIT,20,4,R1,32,siKinasePool,730,0.317808219,0.317808219,0.019178082,0.019178082,R1_siKinasePool_20
4243,HepG2,NIT,20,4,R1,33,siGCLC,658,0.410334347,0.40881459,0.060790274,0.060790274,R1_siGCLC_20
4244,HepG2,NIT,20,4,R1,33,siGCLM,629,0.437201908,0.437201908,0.038155803,0.038155803,R1_siGCLM_20
4245,HepG2,NIT,20,4,R1,33,siKEAP1,563,0.420959147,0.420959147,0.055062167,0.055062167,R1_siKEAP1_20
4246,HepG2,NIT,20,4,R1,33,siNFE2L2,636,0.41509434,0.411949686,0.031446541,0.028301887,R1_siNFE2L2_20
4247,HepG2,NIT,20,4,R1,33,mock,727,0.383768913,0.37826685,0.017881706,0.01650619,R1_mock_20
4248,HepG2,NIT,20,4,R1,33,siKinasePool,746,0.368632708,0.368632708,0.024128686,0.022788204,R1_siKinasePool_20
4249,HepG2,NIT,20,4,R1,34,siGCLC,671,0.423248882,0.421758569,0.053651267,0.053651267,R1_siGCLC_20
4250,HepG2,NIT,20,4,R1,34,siGCLM,650,0.447692308,0.446153846,0.032307692,0.032307692,R1_siGCLM_20
4251,HepG2,NIT,20,4,R1,34,siKEAP1,568,0.447183099,0.443661972,0.051056338,0.051056338,R1_siKEAP1_20
4252,HepG2,NIT,20,4,R1,34,siNFE2L2,638,0.407523511,0.402821317,0.036050157,0.036050157,R1_siNFE2L2_20
4253,HepG2,NIT,20,4,R1,34,mock,704,0.46875,0.46875,0.024147727,0.024147727,R1_mock_20
4254,HepG2,NIT,20,4,R1,34,siKinasePool,744,0.377688172,0.376344086,0.025537634,0.025537634,R1_siKinasePool_20
4255,HepG2,NIT,20,4,R1,35,siGCLC,655,0.419847328,0.416793893,0.053435115,0.051908397,R1_siGCLC_20
4256,HepG2,NIT,20,4,R1,35,siGCLM,679,0.421207658,0.421207658,0.030927835,0.030927835,R1_siGCLM_20
4257,HepG2,NIT,20,4,R1,35,siKEAP1,600,0.388333333,0.385,0.056666667,0.056666667,R1_siKEAP1_20
4258,HepG2,NIT,20,4,R1,35,siNFE2L2,652,0.429447853,0.42791411,0.029141104,0.027607362,R1_siNFE2L2_20
4259,HepG2,NIT,20,4,R1,35,mock,729,0.470507545,0.466392318,0.028806584,0.028806584,R1_mock_20
4260,HepG2,NIT,20,4,R1,35,siKinasePool,741,0.392712551,0.392712551,0.014844804,0.014844804,R1_siKinasePool_20
4261,HepG2,NIT,20,4,R1,36,siGCLC,662,0.416918429,0.415407855,0.052870091,0.052870091,R1_siGCLC_20
4262,HepG2,NIT,20,4,R1,36,siGCLM,688,0.431686047,0.430232558,0.039244186,0.037790698,R1_siGCLM_20
4263,HepG2,NIT,20,4,R1,36,siKEAP1,634,0.430599369,0.429022082,0.052050473,0.050473186,R1_siKEAP1_20
4264,HepG2,NIT,20,4,R1,36,siNFE2L2,632,0.408227848,0.408227848,0.042721519,0.041139241,R1_siNFE2L2_20
4265,HepG2,NIT,20,4,R1,36,mock,733,0.467939973,0.467939973,0.030013643,0.030013643,R1_mock_20
4266,HepG2,NIT,20,4,R1,36,siKinasePool,721,0.375866852,0.373092926,0.024965326,0.023578363,R1_siKinasePool_20
4267,HepG2,NIT,20,4,R1,37,siGCLC,657,0.441400304,0.441400304,0.066971081,0.066971081,R1_siGCLC_20
4268,HepG2,NIT,20,4,R1,37,siGCLM,682,0.416422287,0.416422287,0.041055718,0.041055718,R1_siGCLM_20
4269,HepG2,NIT,20,4,R1,37,siKEAP1,636,0.411949686,0.410377358,0.050314465,0.050314465,R1_siKEAP1_20
4270,HepG2,NIT,20,4,R1,37,siNFE2L2,641,0.390015601,0.390015601,0.040561622,0.040561622,R1_siNFE2L2_20
4271,HepG2,NIT,20,4,R1,37,mock,727,0.481430536,0.481430536,0.027510316,0.027510316,R1_mock_20
4272,HepG2,NIT,20,4,R1,37,siKinasePool,684,0.410818713,0.409356725,0.019005848,0.019005848,R1_siKinasePool_20
4273,HepG2,NIT,20,4,R1,38,siGCLC,657,0.429223744,0.426179604,0.070015221,0.068493151,R1_siGCLC_20
4274,HepG2,NIT,20,4,R1,38,siGCLM,672,0.479166667,0.477678571,0.046130952,0.046130952,R1_siGCLM_20
4275,HepG2,NIT,20,4,R1,38,siKEAP1,644,0.427018634,0.423913043,0.054347826,0.054347826,R1_siKEAP1_20
4276,HepG2,NIT,20,4,R1,38,siNFE2L2,662,0.432024169,0.430513595,0.03021148,0.028700906,R1_siNFE2L2_20
4277,HepG2,NIT,20,4,R1,38,mock,739,0.48173207,0.47631935,0.031123139,0.031123139,R1_mock_20
4278,HepG2,NIT,20,4,R1,38,siKinasePool,705,0.409929078,0.408510638,0.022695035,0.022695035,R1_siKinasePool_20
4279,HepG2,NIT,20,4,R1,39,siGCLC,723,0.392807746,0.390041494,0.059474412,0.059474412,R1_siGCLC_20
4280,HepG2,NIT,20,4,R1,39,siGCLM,708,0.436440678,0.436440678,0.038135593,0.038135593,R1_siGCLM_20
4281,HepG2,NIT,20,4,R1,39,siKEAP1,661,0.425113464,0.425113464,0.046898638,0.046898638,R1_siKEAP1_20
4282,HepG2,NIT,20,4,R1,39,siNFE2L2,696,0.436781609,0.435344828,0.038793103,0.037356322,R1_siNFE2L2_20
4283,HepG2,NIT,20,4,R1,39,mock,763,0.462647444,0.460026212,0.01965924,0.01965924,R1_mock_20
4284,HepG2,NIT,20,4,R1,39,siKinasePool,714,0.408963585,0.406162465,0.022408964,0.022408964,R1_siKinasePool_20
4285,HepG2,NIT,20,4,R1,40,siGCLC,722,0.387811634,0.386426593,0.073407202,0.073407202,R1_siGCLC_20
4286,HepG2,NIT,20,4,R1,40,siGCLM,766,0.415143603,0.412532637,0.040469974,0.040469974,R1_siGCLM_20
4287,HepG2,NIT,20,4,R1,40,siKEAP1,683,0.380673499,0.380673499,0.045387994,0.045387994,R1_siKEAP1_20
4288,HepG2,NIT,20,4,R1,40,siNFE2L2,678,0.426253687,0.424778761,0.036873156,0.036873156,R1_siNFE2L2_20
4289,HepG2,NIT,20,4,R1,40,mock,757,0.455746367,0.455746367,0.035667107,0.035667107,R1_mock_20
4290,HepG2,NIT,20,4,R1,40,siKinasePool,742,0.419137466,0.41509434,0.032345013,0.032345013,R1_siKinasePool_20
4291,HepG2,NIT,20,4,R1,41,siGCLC,730,0.393150685,0.393150685,0.076712329,0.076712329,R1_siGCLC_20
4292,HepG2,NIT,20,4,R1,41,siGCLM,755,0.429139073,0.429139073,0.039735099,0.039735099,R1_siGCLM_20
4293,HepG2,NIT,20,4,R1,41,siKEAP1,659,0.344461305,0.342943854,0.036418816,0.033383915,R1_siKEAP1_20
4294,HepG2,NIT,20,4,R1,41,siNFE2L2,650,0.473846154,0.469230769,0.043076923,0.043076923,R1_siNFE2L2_20
4295,HepG2,NIT,20,4,R1,41,mock,755,0.449006623,0.446357616,0.037086093,0.037086093,R1_mock_20
4296,HepG2,NIT,20,4,R1,41,siKinasePool,719,0.400556328,0.400556328,0.030598053,0.029207232,R1_siKinasePool_20
4297,HepG2,NIT,20,4,R1,42,siGCLC,705,0.402836879,0.402836879,0.073758865,0.073758865,R1_siGCLC_20
4298,HepG2,NIT,20,4,R1,42,siGCLM,743,0.414535666,0.414535666,0.040376851,0.040376851,R1_siGCLM_20
4299,HepG2,NIT,20,4,R1,42,siKEAP1,682,0.360703812,0.359237537,0.038123167,0.038123167,R1_siKEAP1_20
4300,HepG2,NIT,20,4,R1,42,siNFE2L2,682,0.416422287,0.414956012,0.051319648,0.051319648,R1_siNFE2L2_20
4301,HepG2,NIT,20,4,R1,42,mock,782,0.453964194,0.45140665,0.038363171,0.038363171,R1_mock_20
4302,HepG2,NIT,20,4,R1,42,siKinasePool,730,0.419178082,0.417808219,0.036986301,0.036986301,R1_siKinasePool_20
4303,HepG2,NIT,20,4,R1,43,siGCLC,752,0.396276596,0.396276596,0.082446809,0.082446809,R1_siGCLC_20
4304,HepG2,NIT,20,4,R1,43,siGCLM,757,0.398943197,0.398943197,0.043593131,0.043593131,R1_siGCLM_20
4305,HepG2,NIT,20,4,R1,43,siKEAP1,686,0.360058309,0.358600583,0.045189504,0.045189504,R1_siKEAP1_20
4306,HepG2,NIT,20,4,R1,43,siNFE2L2,696,0.408045977,0.406609195,0.056034483,0.054597701,R1_siNFE2L2_20
4307,HepG2,NIT,20,4,R1,43,mock,789,0.447401774,0.446134347,0.038022814,0.038022814,R1_mock_20
4308,HepG2,NIT,20,4,R1,43,siKinasePool,699,0.442060086,0.439198856,0.040057225,0.040057225,R1_siKinasePool_20
4309,HepG2,NIT,20,4,R1,44,siGCLC,740,0.401351351,0.401351351,0.07972973,0.07972973,R1_siGCLC_20
4310,HepG2,NIT,20,4,R1,44,siGCLM,763,0.415465269,0.415465269,0.04587156,0.04587156,R1_siGCLM_20
4311,HepG2,NIT,20,4,R1,44,siKEAP1,651,0.353302611,0.353302611,0.043010753,0.043010753,R1_siKEAP1_20
4312,HepG2,NIT,20,4,R1,44,siNFE2L2,716,0.439944134,0.438547486,0.053072626,0.053072626,R1_siNFE2L2_20
4313,HepG2,NIT,20,4,R1,44,mock,764,0.459424084,0.458115183,0.045811518,0.045811518,R1_mock_20
4314,HepG2,NIT,20,4,R1,44,siKinasePool,735,0.442176871,0.442176871,0.043537415,0.043537415,R1_siKinasePool_20
4315,HepG2,NIT,20,4,R1,45,siGCLC,714,0.424369748,0.424369748,0.070028011,0.070028011,R1_siGCLC_20
4316,HepG2,NIT,20,4,R1,45,siGCLM,763,0.425950197,0.424639581,0.034076016,0.034076016,R1_siGCLM_20
4317,HepG2,NIT,20,4,R1,45,siKEAP1,764,0.321989529,0.320680628,0.030104712,0.030104712,R1_siKEAP1_20
4318,HepG2,NIT,20,4,R1,45,siNFE2L2,715,0.418181818,0.416783217,0.044755245,0.043356643,R1_siNFE2L2_20
4319,HepG2,NIT,20,4,R1,45,mock,826,0.439467312,0.435835351,0.03874092,0.03874092,R1_mock_20
4320,HepG2,NIT,20,4,R1,45,siKinasePool,743,0.430686406,0.430686406,0.044414536,0.044414536,R1_siKinasePool_20
4321,HepG2,NIT,30,1,R1,1,siGCLC,454,0.118942731,0.118942731,0.09030837,0.09030837,R1_siGCLC_30
4322,HepG2,NIT,30,1,R1,1,siGCLM,557,0.064631957,0.062836625,0.061041293,0.061041293,R1_siGCLM_30
4323,HepG2,NIT,30,1,R1,1,siKEAP1,416,0.151442308,0.151442308,0.161057692,0.161057692,R1_siKEAP1_30
4324,HepG2,NIT,30,1,R1,1,siNFE2L2,329,0.109422492,0.109422492,0.103343465,0.103343465,R1_siNFE2L2_30
4325,HepG2,NIT,30,1,R1,1,mock,515,0.089320388,0.087378641,0.075728155,0.075728155,R1_mock_30
4326,HepG2,NIT,30,1,R1,1,siKinasePool,565,0.095575221,0.092035398,0.092035398,0.092035398,R1_siKinasePool_30
4327,HepG2,NIT,30,1,R1,2,siGCLC,449,0.120267261,0.120267261,0.082405345,0.082405345,R1_siGCLC_30
4328,HepG2,NIT,30,1,R1,2,siGCLM,544,0.091911765,0.091911765,0.064338235,0.064338235,R1_siGCLM_30
4329,HepG2,NIT,30,1,R1,2,siKEAP1,418,0.148325359,0.148325359,0.145933014,0.145933014,R1_siKEAP1_30
4330,HepG2,NIT,30,1,R1,2,siNFE2L2,325,0.092307692,0.092307692,0.095384615,0.095384615,R1_siNFE2L2_30
4331,HepG2,NIT,30,1,R1,2,mock,501,0.101796407,0.101796407,0.071856287,0.071856287,R1_mock_30
4332,HepG2,NIT,30,1,R1,2,siKinasePool,549,0.087431694,0.087431694,0.076502732,0.076502732,R1_siKinasePool_30
4333,HepG2,NIT,30,1,R1,3,siGCLC,430,0.111627907,0.109302326,0.086046512,0.086046512,R1_siGCLC_30
4334,HepG2,NIT,30,1,R1,3,siGCLM,521,0.103646833,0.103646833,0.055662188,0.055662188,R1_siGCLM_30
4335,HepG2,NIT,30,1,R1,3,siKEAP1,418,0.188995215,0.186602871,0.150717703,0.148325359,R1_siKEAP1_30
4336,HepG2,NIT,30,1,R1,3,siNFE2L2,317,0.107255521,0.104100946,0.078864353,0.078864353,R1_siNFE2L2_30
4337,HepG2,NIT,30,1,R1,3,mock,507,0.102564103,0.100591716,0.069033531,0.069033531,R1_mock_30
4338,HepG2,NIT,30,1,R1,3,siKinasePool,537,0.094972067,0.09310987,0.076350093,0.076350093,R1_siKinasePool_30
4339,HepG2,NIT,30,1,R1,4,siGCLC,438,0.157534247,0.157534247,0.070776256,0.068493151,R1_siGCLC_30
4340,HepG2,NIT,30,1,R1,4,siGCLM,543,0.101289134,0.101289134,0.046040516,0.046040516,R1_siGCLM_30
4341,HepG2,NIT,30,1,R1,4,siKEAP1,411,0.172749392,0.172749392,0.145985401,0.145985401,R1_siKEAP1_30
4342,HepG2,NIT,30,1,R1,4,siNFE2L2,311,0.128617363,0.128617363,0.096463023,0.096463023,R1_siNFE2L2_30
4343,HepG2,NIT,30,1,R1,4,mock,519,0.094412331,0.094412331,0.061657033,0.061657033,R1_mock_30
4344,HepG2,NIT,30,1,R1,4,siKinasePool,549,0.120218579,0.120218579,0.087431694,0.087431694,R1_siKinasePool_30
4345,HepG2,NIT,30,1,R1,5,siGCLC,452,0.172566372,0.170353982,0.084070796,0.084070796,R1_siGCLC_30
4346,HepG2,NIT,30,1,R1,5,siGCLM,543,0.11786372,0.11786372,0.042357274,0.042357274,R1_siGCLM_30
4347,HepG2,NIT,30,1,R1,5,siKEAP1,425,0.192941176,0.190588235,0.129411765,0.129411765,R1_siKEAP1_30
4348,HepG2,NIT,30,1,R1,5,siNFE2L2,313,0.137380192,0.137380192,0.092651757,0.092651757,R1_siNFE2L2_30
4349,HepG2,NIT,30,1,R1,5,mock,504,0.107142857,0.107142857,0.061507937,0.05952381,R1_mock_30
4350,HepG2,NIT,30,1,R1,5,siKinasePool,564,0.106382979,0.106382979,0.067375887,0.067375887,R1_siKinasePool_30
4351,HepG2,NIT,30,1,R1,6,siGCLC,454,0.185022026,0.18061674,0.083700441,0.081497797,R1_siGCLC_30
4352,HepG2,NIT,30,1,R1,6,siGCLM,554,0.122743682,0.122743682,0.0433213,0.0433213,R1_siGCLM_30
4353,HepG2,NIT,30,1,R1,6,siKEAP1,441,0.20861678,0.20861678,0.126984127,0.126984127,R1_siKEAP1_30
4354,HepG2,NIT,30,1,R1,6,siNFE2L2,324,0.141975309,0.141975309,0.064814815,0.064814815,R1_siNFE2L2_30
4355,HepG2,NIT,30,1,R1,6,mock,511,0.111545988,0.109589041,0.062622309,0.062622309,R1_mock_30
4356,HepG2,NIT,30,1,R1,6,siKinasePool,548,0.122262774,0.122262774,0.076642336,0.076642336,R1_siKinasePool_30
4357,HepG2,NIT,30,1,R1,7,siGCLC,467,0.182012848,0.182012848,0.074946467,0.074946467,R1_siGCLC_30
4358,HepG2,NIT,30,1,R1,7,siGCLM,548,0.140510949,0.138686131,0.04379562,0.041970803,R1_siGCLM_30
4359,HepG2,NIT,30,1,R1,7,siKEAP1,448,0.209821429,0.209821429,0.131696429,0.129464286,R1_siKEAP1_30
4360,HepG2,NIT,30,1,R1,7,siNFE2L2,330,0.184848485,0.184848485,0.072727273,0.072727273,R1_siNFE2L2_30
4361,HepG2,NIT,30,1,R1,7,mock,528,0.107954545,0.106060606,0.049242424,0.049242424,R1_mock_30
4362,HepG2,NIT,30,1,R1,7,siKinasePool,577,0.129982669,0.128249567,0.05372617,0.05372617,R1_siKinasePool_30
4363,HepG2,NIT,30,1,R1,8,siGCLC,481,0.239085239,0.237006237,0.068607069,0.068607069,R1_siGCLC_30
4364,HepG2,NIT,30,1,R1,8,siGCLM,580,0.125862069,0.124137931,0.036206897,0.036206897,R1_siGCLM_30
